12.1929 0.321905 0.305784 0.313677 0.316953 0.364418 0.377264 0.385162 0.389463 0.330739 0.329852 0.284099 0.280685 0.292933 0.304754 0.355585 0.353195 0.351483 0.342051 
12.3586 0.321079 0.305343 0.313842 0.317044 0.365079 0.377613 0.38543 0.389557 0.330685 0.329832 0.283885 0.280612 0.293491 0.3051 0.355473 0.353124 0.351036 0.341775 
12.5242 0.320281 0.304919 0.314002 0.317132 0.365716 0.377949 0.385686 0.389645 0.330633 0.329813 0.283681 0.280543 0.294033 0.305436 0.355364 0.353056 0.350603 0.341508 
12.6899 0.319512 0.304511 0.314157 0.317217 0.366331 0.378273 0.385929 0.389728 0.330584 0.329795 0.283487 0.280478 0.294559 0.305762 0.355259 0.352989 0.350182 0.341249 
12.8556 0.318768 0.304117 0.314307 0.317299 0.366925 0.378584 0.386161 0.389806 0.330537 0.329777 0.283301 0.280417 0.29507 0.306077 0.355156 0.352924 0.349774 0.340999 
13.0212 0.318051 0.303738 0.314451 0.317378 0.367498 0.378885 0.386383 0.389879 0.330492 0.329761 0.283124 0.28036 0.295566 0.306383 0.355057 0.352861 0.349377 0.340756 
13.1869 0.317357 0.303372 0.314591 0.317454 0.368052 0.379174 0.386594 0.389948 0.33045 0.329746 0.282956 0.280306 0.296048 0.30668 0.35496 0.3528 0.348992 0.34052 
13.3525 0.316687 0.303019 0.314725 0.317528 0.368587 0.379453 0.386796 0.390013 0.330409 0.329731 0.282795 0.280256 0.296517 0.306969 0.354866 0.352741 0.348617 0.340291 
13.5182 0.316039 0.302678 0.314856 0.3176 0.369105 0.379723 0.386988 0.390074 0.33037 0.329718 0.282642 0.280209 0.296972 0.307248 0.354774 0.352683 0.348254 0.340069 
13.6838 0.315413 0.302349 0.314982 0.317669 0.369604 0.379983 0.387172 0.390131 0.330332 0.329705 0.282496 0.280164 0.297415 0.30752 0.354685 0.352627 0.3479 0.339853 
13.8495 0.314807 0.302031 0.315105 0.317736 0.370088 0.380233 0.387347 0.390185 0.330297 0.329692 0.282356 0.280123 0.297845 0.307784 0.354599 0.352572 0.347556 0.339644 
14.0152 0.314221 0.301723 0.315223 0.317801 0.370555 0.380476 0.387515 0.390236 0.330263 0.32968 0.282223 0.280084 0.298264 0.308041 0.354514 0.352519 0.347222 0.33944 
14.1808 0.313654 0.301426 0.315338 0.317864 0.371008 0.38071 0.387674 0.390283 0.33023 0.329669 0.282096 0.280048 0.298671 0.308291 0.354432 0.352467 0.346896 0.339242 
14.3465 0.313106 0.301139 0.315449 0.317925 0.371446 0.380937 0.387827 0.390328 0.330199 0.329659 0.281975 0.280013 0.299068 0.308534 0.354352 0.352416 0.34658 0.33905 
14.5121 0.312574 0.30086 0.315556 0.317984 0.371869 0.381156 0.387972 0.39037 0.330169 0.329649 0.281859 0.279981 0.299453 0.30877 0.354275 0.352367 0.346272 0.338863 
14.6778 0.31206 0.300591 0.315661 0.318042 0.37228 0.381368 0.388111 0.390409 0.33014 0.329639 0.281748 0.279952 0.299829 0.309 0.354199 0.352319 0.345972 0.338681 
14.8434 0.311561 0.30033 0.315762 0.318097 0.372677 0.381573 0.388244 0.390446 0.330113 0.32963 0.281643 0.279924 0.300195 0.309224 0.354125 0.352273 0.34568 0.338504 
15.0091 0.311078 0.300077 0.31586 0.318152 0.373062 0.381771 0.388371 0.390481 0.330087 0.329621 0.281542 0.279898 0.300551 0.309442 0.354053 0.352227 0.345396 0.338331 
15.1747 0.31061 0.299832 0.315955 0.318204 0.373435 0.381964 0.388492 0.390514 0.330062 0.329613 0.281446 0.279873 0.300898 0.309654 0.353983 0.352182 0.345119 0.338163 
15.3404 0.310156 0.299594 0.316048 0.318256 0.373797 0.38215 0.388608 0.390544 0.330038 0.329605 0.281354 0.27985 0.301236 0.309861 0.353915 0.352139 0.344849 0.338 
15.5061 0.309715 0.299364 0.316137 0.318306 0.374147 0.382331 0.388719 0.390573 0.330015 0.329598 0.281267 0.279829 0.301566 0.310063 0.353848 0.352096 0.344586 0.33784 
15.6717 0.309288 0.29914 0.316224 0.318354 0.374487 0.382506 0.388824 0.3906 0.329993 0.329591 0.281183 0.279809 0.301888 0.31026 0.353783 0.352055 0.34433 0.337685 
15.8374 0.308874 0.298923 0.316309 0.318401 0.374817 0.382676 0.388925 0.390625 0.329972 0.329584 0.281103 0.279791 0.302201 0.310452 0.353719 0.352014 0.34408 0.337533 
16.003 0.308472 0.298712 0.316391 0.318448 0.375137 0.382841 0.389022 0.390648 0.329952 0.329578 0.281027 0.279774 0.302507 0.31064 0.353657 0.351975 0.343836 0.337385 
16.1687 0.308081 0.298507 0.316471 0.318492 0.375448 0.383001 0.389114 0.39067 0.329932 0.329571 0.280954 0.279758 0.302805 0.310823 0.353597 0.351936 0.343598 0.337241 
16.3343 0.307702 0.298308 0.316549 0.318536 0.37575 0.383156 0.389202 0.390691 0.329914 0.329566 0.280884 0.279744 0.303096 0.311001 0.353538 0.351898 0.343366 0.3371 
16.5 0.307334 -nan 0.316624 -nan 0.376042 -nan 0.389286 -nan 0.329896 -nan 0.280818 -nan 0.30338 -nan 0.35348 -nan 0.34314 -nan 
